App name,Date,Duration,Check phone count of all Apps,Total screen time of all Apps,App total Usage time,App total Access count,App total Average Screen time,User_Engagement_Level
WhatsApp,2019-09-13,39.0,93.0,0 days 07:41:37,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-09-14,5.0,83.0,0 days 02:51:02,145:21:53,6366.0,0:1:22,Low Engaged
WhatsApp,2019-09-15,70.0,68.0,0 days 05:17:22,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-16,55.0,60.0,0 days 05:25:12,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-17,90.0,81.0,0 days 06:35:45,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-09-18,41.0,100.0,0 days 04:55:35,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-19,20.0,71.0,0 days 04:56:16,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-20,14.0,81.0,0 days 04:35:56,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-21,24.0,53.0,0 days 07:09:46,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-09-22,39.0,74.0,0 days 04:54:27,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-23,27.0,83.0,0 days 03:43:51,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-24,19.0,70.0,0 days 05:24:17,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-25,18.0,70.0,0 days 04:47:48,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-26,8.0,103.0,0 days 06:03:26,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-27,18.0,61.0,0 days 03:31:31,145:21:53,6366.0,0:1:22,Low Engaged
WhatsApp,2019-09-28,30.0,63.0,0 days 06:04:37,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-29,28.0,100.0,0 days 05:24:17,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-09-30,14.0,63.0,0 days 05:12:23,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-01,15.0,68.0,0 days 06:18:51,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-02,36.0,80.0,0 days 08:09:54,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-10-03,17.0,77.0,0 days 07:37:37,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-10-04,53.0,90.0,0 days 04:28:53,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-05,11.0,59.0,0 days 05:56:27,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-06,18.0,70.0,0 days 07:21:44,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-10-07,14.0,68.0,0 days 05:32:04,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-08,34.0,68.0,0 days 05:36:21,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-09,25.0,60.0,0 days 06:45:04,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-10-10,49.0,79.0,0 days 05:39:44,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-11,34.0,74.0,0 days 07:11:46,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-10-12,55.0,59.0,0 days 07:25:16,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-10-13,59.0,57.0,0 days 06:56:10,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-10-14,12.0,57.0,0 days 05:32:11,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-15,10.0,63.0,0 days 06:03:32,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-16,120.0,79.0,0 days 08:01:33,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-10-17,58.0,84.0,0 days 07:00:45,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-10-18,18.0,101.0,0 days 02:39:48,145:21:53,6366.0,0:1:22,Low Engaged
WhatsApp,2019-10-19,4.0,38.0,0 days 00:37:21,145:21:53,6366.0,0:1:22,Low Engaged
WhatsApp,2019-10-21,26.0,108.0,0 days 04:29:40,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-22,39.0,54.0,0 days 03:27:35,145:21:53,6366.0,0:1:22,Low Engaged
WhatsApp,2019-10-23,2.0,88.0,0 days 05:08:04,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-24,116.0,91.0,0 days 07:37:49,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-10-25,28.0,65.0,0 days 06:03:20,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-26,41.0,72.0,0 days 05:13:11,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-27,50.0,83.0,0 days 04:45:04,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-28,24.0,85.0,0 days 03:28:33,145:21:53,6366.0,0:1:22,Low Engaged
WhatsApp,2019-10-29,60.0,81.0,0 days 05:37:58,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-30,38.0,71.0,0 days 04:34:26,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-10-31,32.0,71.0,0 days 06:22:49,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-01,55.0,84.0,0 days 05:52:14,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-02,42.0,81.0,0 days 07:10:10,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-11-03,14.0,57.0,0 days 05:45:34,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-04,11.0,78.0,0 days 05:23:14,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-05,32.0,65.0,0 days 06:23:36,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-06,9.0,72.0,0 days 03:03:16,145:21:53,6366.0,0:1:22,Low Engaged
WhatsApp,2019-11-07,76.0,66.0,0 days 06:15:50,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-08,62.0,79.0,0 days 06:13:26,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-09,65.0,73.0,0 days 05:56:55,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-10,10.0,62.0,0 days 06:58:54,145:21:53,6366.0,0:1:22,Highly Engaged
WhatsApp,2019-11-11,61.0,78.0,0 days 05:56:43,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-12,7.0,66.0,0 days 04:10:46,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-13,9.0,76.0,0 days 05:05:49,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-14,18.0,70.0,0 days 05:34:35,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-15,22.0,76.0,0 days 03:55:27,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-16,20.0,77.0,0 days 05:55:52,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-17,34.0,87.0,0 days 03:31:52,145:21:53,6366.0,0:1:22,Low Engaged
WhatsApp,2019-11-18,23.0,63.0,0 days 04:40:07,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-19,24.0,53.0,0 days 04:10:44,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-20,1.0,53.0,0 days 03:57:31,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-21,28.0,66.0,0 days 06:01:38,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-22,12.0,60.0,0 days 04:07:32,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-23,53.0,66.0,0 days 05:52:24,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-24,1.0,68.0,0 days 05:07:07,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-25,49.0,79.0,0 days 05:11:51,145:21:53,6366.0,0:1:22,Moderately Engaged
WhatsApp,2019-11-26,1.0,55.0,0 days 03:56:09,145:21:53,6366.0,0:1:22,Moderately Engaged
WordPress,2019-07-19,4.0,68.0,0 days 05:48:51,0:09:28,14.0,0:0:40,Moderately Engaged
WordPress,2019-07-20,2.0,110.0,0 days 07:46:52,0:09:28,14.0,0:0:40,Highly Engaged
Xender,2019-06-03,6.0,82.0,0 days 04:34:45,0:08:14,8.0,0:1:01,Moderately Engaged
YouTube,2019-05-17,1.0,33.0,0 days 02:51:12,82:48:59,1275.0,0:3:53,Low Engaged
YouTube,2019-05-18,2.0,68.0,0 days 04:37:25,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-05-22,3.0,78.0,0 days 07:31:39,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-05-23,46.0,49.0,0 days 05:56:30,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-05-26,11.0,52.0,0 days 06:55:16,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-05-27,29.0,68.0,0 days 06:14:55,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-05-28,22.0,64.0,0 days 05:18:12,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-05-29,38.0,63.0,0 days 06:04:37,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-05-30,25.0,68.0,0 days 08:37:01,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-05-31,16.0,79.0,0 days 05:37:58,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-01,20.0,73.0,0 days 05:33:07,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-02,1.0,53.0,0 days 05:12:32,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-06,30.0,55.0,0 days 06:30:48,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-07,22.0,69.0,0 days 05:33:33,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-08,22.0,80.0,0 days 06:10:35,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-09,68.0,66.0,0 days 07:11:13,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-06-10,41.0,79.0,0 days 04:22:21,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-11,10.0,78.0,0 days 05:18:00,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-12,27.0,72.0,0 days 06:10:34,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-13,4.0,82.0,0 days 04:56:10,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-14,29.0,68.0,0 days 06:28:35,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-15,8.0,71.0,0 days 05:08:02,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-17,13.0,56.0,0 days 05:09:57,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-18,15.0,49.0,0 days 05:28:29,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-19,28.0,52.0,0 days 06:39:43,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-06-20,24.0,64.0,0 days 04:37:30,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-21,22.0,61.0,0 days 04:51:40,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-22,4.0,80.0,0 days 07:17:22,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-06-24,17.0,37.0,0 days 04:58:25,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-25,22.0,59.0,0 days 06:03:45,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-26,27.0,75.0,0 days 06:15:42,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-27,10.0,56.0,0 days 07:51:13,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-06-28,19.0,60.0,0 days 04:02:33,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-06-29,27.0,70.0,0 days 07:28:32,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-06-30,21.0,69.0,0 days 07:17:21,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-07-02,45.0,83.0,0 days 06:15:16,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-03,64.0,74.0,0 days 08:40:21,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-07-04,4.0,36.0,0 days 03:35:33,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-05,100.0,104.0,0 days 07:58:23,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-07-07,2.0,98.0,0 days 04:11:54,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-08,23.0,119.0,0 days 04:59:14,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-09,133.0,69.0,0 days 07:45:22,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-07-10,24.0,92.0,0 days 06:08:02,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-11,29.0,87.0,0 days 06:59:12,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-07-12,27.0,65.0,0 days 04:24:32,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-13,1.0,76.0,0 days 03:54:05,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-14,69.0,92.0,0 days 07:53:56,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-07-15,75.0,90.0,0 days 07:53:29,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-07-16,60.0,71.0,0 days 05:36:16,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-17,57.0,58.0,0 days 05:19:17,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-18,30.0,64.0,0 days 06:48:43,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-07-19,23.0,68.0,0 days 05:48:51,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-20,46.0,110.0,0 days 07:46:52,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-07-21,8.0,64.0,0 days 05:48:20,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-22,36.0,82.0,0 days 04:54:36,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-23,34.0,91.0,0 days 04:53:25,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-24,58.0,65.0,0 days 05:22:45,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-25,29.0,57.0,0 days 05:19:29,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-26,55.0,63.0,0 days 05:47:43,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-27,4.0,64.0,0 days 03:49:00,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-28,11.0,81.0,0 days 03:39:34,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-29,21.0,59.0,0 days 04:48:43,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-30,29.0,66.0,0 days 05:32:03,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-07-31,57.0,70.0,0 days 04:25:26,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-01,22.0,64.0,0 days 05:37:12,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-02,75.0,92.0,0 days 06:07:58,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-03,65.0,63.0,0 days 09:30:01,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-08-04,3.0,57.0,0 days 04:30:18,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-05,24.0,73.0,0 days 04:02:18,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-06,46.0,67.0,0 days 04:29:27,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-07,39.0,83.0,0 days 03:42:42,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-08,24.0,65.0,0 days 05:13:35,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-09,40.0,79.0,0 days 04:39:07,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-10,5.0,69.0,0 days 03:06:10,82:48:59,1275.0,0:3:53,Low Engaged
YouTube,2019-08-11,12.0,81.0,0 days 04:35:58,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-12,79.0,53.0,0 days 05:26:19,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-13,23.0,80.0,0 days 05:46:56,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-14,36.0,91.0,0 days 05:39:46,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-15,56.0,83.0,0 days 06:43:34,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-08-16,48.0,83.0,0 days 05:54:50,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-17,65.0,61.0,0 days 09:24:33,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-08-18,30.0,62.0,0 days 07:35:19,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-08-19,32.0,50.0,0 days 04:24:46,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-20,28.0,69.0,0 days 06:10:46,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-21,51.0,92.0,0 days 06:03:01,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-22,33.0,158.0,0 days 05:58:09,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-23,35.0,77.0,0 days 06:07:13,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-24,15.0,107.0,0 days 04:10:35,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-25,22.0,114.0,0 days 04:36:27,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-26,48.0,93.0,0 days 05:47:29,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-27,53.0,60.0,0 days 04:49:13,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-28,29.0,73.0,0 days 05:32:34,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-29,25.0,58.0,0 days 03:56:34,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-08-30,39.0,69.0,0 days 07:45:25,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-08-31,57.0,90.0,0 days 06:53:43,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-09-01,4.0,121.0,0 days 03:55:56,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-02,62.0,70.0,0 days 07:21:15,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-09-03,49.0,79.0,0 days 06:04:16,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-04,71.0,55.0,0 days 05:16:44,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-05,11.0,79.0,0 days 06:33:23,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-09-06,5.0,80.0,0 days 06:48:28,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-09-07,82.0,84.0,0 days 07:04:27,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-09-08,45.0,69.0,0 days 06:14:11,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-09,41.0,81.0,0 days 06:15:44,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-10,19.0,81.0,0 days 05:02:02,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-11,48.0,83.0,0 days 07:24:06,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-09-12,23.0,70.0,0 days 04:35:26,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-13,59.0,93.0,0 days 07:41:37,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-09-14,6.0,83.0,0 days 02:51:02,82:48:59,1275.0,0:3:53,Low Engaged
YouTube,2019-09-16,38.0,60.0,0 days 05:25:12,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-17,32.0,81.0,0 days 06:35:45,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-09-18,30.0,100.0,0 days 04:55:35,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-19,20.0,71.0,0 days 04:56:16,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-20,42.0,81.0,0 days 04:35:56,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-21,16.0,53.0,0 days 07:09:46,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-09-22,16.0,74.0,0 days 04:54:27,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-23,17.0,83.0,0 days 03:43:51,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-24,61.0,70.0,0 days 05:24:17,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-25,11.0,70.0,0 days 04:47:48,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-26,40.0,103.0,0 days 06:03:26,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-27,4.0,61.0,0 days 03:31:31,82:48:59,1275.0,0:3:53,Low Engaged
YouTube,2019-09-28,19.0,63.0,0 days 06:04:37,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-29,16.0,100.0,0 days 05:24:17,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-09-30,5.0,63.0,0 days 05:12:23,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-10-01,25.0,68.0,0 days 06:18:51,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-10-02,10.0,80.0,0 days 08:09:54,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-10-03,25.0,77.0,0 days 07:37:37,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-10-04,17.0,90.0,0 days 04:28:53,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-10-05,2.0,59.0,0 days 05:56:27,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-10-08,3.0,68.0,0 days 05:36:21,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-10-09,76.0,60.0,0 days 06:45:04,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-10-10,29.0,79.0,0 days 05:39:44,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-10-11,59.0,74.0,0 days 07:11:46,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-10-12,51.0,59.0,0 days 07:25:16,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-10-13,125.0,57.0,0 days 06:56:10,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-10-14,33.0,57.0,0 days 05:32:11,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-10-15,27.0,63.0,0 days 06:03:32,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-10-16,15.0,79.0,0 days 08:01:33,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-10-17,22.0,84.0,0 days 07:00:45,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-10-21,9.0,108.0,0 days 04:29:40,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-10-23,4.0,88.0,0 days 05:08:04,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-10-24,9.0,91.0,0 days 07:37:49,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-10-26,7.0,72.0,0 days 05:13:11,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-10-27,14.0,83.0,0 days 04:45:04,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-10-28,2.0,85.0,0 days 03:28:33,82:48:59,1275.0,0:3:53,Low Engaged
YouTube,2019-10-29,6.0,81.0,0 days 05:37:58,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-10-30,2.0,71.0,0 days 04:34:26,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-01,31.0,84.0,0 days 05:52:14,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-02,8.0,81.0,0 days 07:10:10,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-11-03,3.0,57.0,0 days 05:45:34,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-04,6.0,78.0,0 days 05:23:14,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-05,12.0,65.0,0 days 06:23:36,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-07,5.0,66.0,0 days 06:15:50,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-08,1.0,79.0,0 days 06:13:26,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-09,10.0,73.0,0 days 05:56:55,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-10,9.0,62.0,0 days 06:58:54,82:48:59,1275.0,0:3:53,Highly Engaged
YouTube,2019-11-11,7.0,78.0,0 days 05:56:43,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-12,21.0,66.0,0 days 04:10:46,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-15,5.0,76.0,0 days 03:55:27,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-16,4.0,77.0,0 days 05:55:52,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-18,5.0,63.0,0 days 04:40:07,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-19,4.0,53.0,0 days 04:10:44,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-21,14.0,66.0,0 days 06:01:38,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-22,1.0,60.0,0 days 04:07:32,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-23,1.0,66.0,0 days 05:52:24,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-24,16.0,68.0,0 days 05:07:07,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-25,4.0,79.0,0 days 05:11:51,82:48:59,1275.0,0:3:53,Moderately Engaged
YouTube,2019-11-26,16.0,55.0,0 days 03:56:09,82:48:59,1275.0,0:3:53,Moderately Engaged
Zedge Ringtones & Wallpapers,2019-05-17,5.0,33.0,0 days 02:51:12,1:36:47,36.0,0:2:41,Low Engaged
Zedge Ringtones & Wallpapers,2019-05-18,3.0,68.0,0 days 04:37:25,1:36:47,36.0,0:2:41,Moderately Engaged
